Analysis Run Date,Selected Stock,Current EGP Price,Recommendation,Undervalued (Yes/No),Golden Cross (Yes/No),Death Cross (Yes/No),Diamond Cross (20>50) (Yes/No),RSI (%),Volume Multiplier (vs 1Y),Buy Volume Multiplier (vs 2-Month),Optimal Entry Price,Stop Loss,Take Profit 1,Take Profit 2,Take Profit 3,Index Membership,Implied Fair Value (EGP),Fair Value Method,Support,Resistance,P/E Ratio (TTM),EPS (TTM),MACD Bullish (Yes/No),ADX,ADX +DI,ADX -DI,MFI,BB Squeeze,ADL,ChartScanAI Signal,ChartScanAI Confidence,ChartScanAI Recommendation,Score,Score %,Score - Trend,Score - MACD,Score - RSI,Score - Volume,Score - ADI,Score - Support
2026-08-17,OLFI,25.0,Watch,Yes,Yes,No,Yes,60.17,1.053,0.0,24.5462,23.587,25.9083,26.9567,27.8775,EGX33,36.5241,Blended (Graham+PE),22.25,26.52,5.53,4.5373,Yes,,,,,,,,,,,,,,,,,
2026-08-17,ORHD,42.59,Watch,Yes,Yes,No,Yes,61.3,0.276,0.0,41.0,39.8931,43.9663,45.6033,47.3618,EGX30,124.0387,Blended (Graham+PE),38.4,44.0,2.94,14.6123,Yes,,,,,,,,,,,,,,,,,
2026-08-17,COPR,0.438,Watch,Yes,Yes,No,Yes,66.27,3.311,0.0,0.4157,0.3961,0.4382,0.4657,0.5377,UNINDEX,0.4321,USD-Comparison (fallback),0.353,0.426,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,AMOC,11.85,Watch,Yes,Yes,No,Yes,86.81,2.569,4.364,10.135,9.2549,,,,EGX30,14.4479,Blended (Graham+PE),8.24,9.77,7.83,1.4807,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ARCC,73.52,Watch,Yes,Yes,No,Yes,70.12,1.07,0.529,72.96,55.4,79.6946,83.0619,81.284,EGX30,510.051,Blended (Graham+PE),55.4,58.5,1.0,74.4878,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EFID,32.7,Watch,No,Yes,No,Yes,64.22,0.496,0.027,30.79,29.2667,34.9991,37.1037,35.9925,EGX30,25.5321,Blended (Graham+PE),27.49,28.99,11.77,2.8222,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EFIH,24.6,Watch,No,Yes,No,Yes,60.24,0.692,1.701,23.857,23.1273,24.6061,25.159,26.0233,EGX30,8.0621,Blended (Graham+PE),22.15,25.0,31.84,0.785,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EGAL,342.0,Watch,Yes,Yes,No,Yes,70.82,1.034,0.0,325.6222,314.4902,347.2511,355.5967,367.0469,EGX30,699.3546,Blended (Graham+PE),294.5,344.99,3.96,85.9181,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ISPH,13.21,Buy,Yes,Yes,No,Yes,54.65,0.864,1.594,12.2288,11.4266,14.9054,16.2437,15.537,EGX30,29.7378,Blended (Graham+PE),11.3,13.5589,3.67,3.675,No,,,,,,,,,,,,,,,,,
2026-08-18,JUFO,27.15,Watch,No,Yes,No,Yes,66.17,0.63,0.606,26.51,23.8845,29.0692,29.1253,30.1243,EGX30,22.8238,Blended (Graham+PE),26.51,27.6942,12.39,2.1944,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MCQE,221.5,Watch,Yes,Yes,No,Yes,57.56,1.268,0.758,188.6354,188.01,232.4767,258.5073,285.1984,EGX30,2181.2087,Blended (Graham+PE),188.01,195.0,0.74,323.5612,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ORAS,757.11,Watch,Yes,Yes,No,Yes,59.03,,,740.565,700.9188,761.4,770.5568,814.4,EGX30,107.1044,Blended (Graham+PE),,,5.19,13.68,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ORWE,25.8,Watch,Yes,Yes,No,Yes,60.7,0.724,0.62,25.4192,23.1306,27.8809,29.1118,28.4618,EGX30,40.9921,Blended (Graham+PE),22.65,23.47,8.48,3.0455,Yes,,,,,,,,,,,,,,,,,
2026-08-18,PHDC,15.4,Buy,Yes,Yes,No,Yes,55.95,2.067,3.251,15.26,14.58,15.7933,15.8612,16.8533,EGX30,39.6375,Blended (Graham+PE),14.58,15.73,3.52,4.4515,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ETEL,118.97,Watch,Yes,Yes,No,Yes,68.84,0.809,0.913,110.2599,108.0192,133.1667,144.6201,138.5727,EGX30,422.8201,Blended (Graham+PE),93.01,114.87,2.24,51.7876,Yes,,,,,,,,,,,,,,,,,
2026-08-18,RMDA,6.2,Watch,No,Yes,No,Yes,57.15,0.524,1.06,6.165,5.0119,7.112,7.5855,7.3355,EGX30,3.9413,Blended (Graham+PE),4.94,5.15,16.36,0.3955,Yes,,,,,,,,,,,,,,,,,
2026-08-18,AMER,6.41,Watch,No,Yes,No,Yes,67.56,0.247,0.6,5.79,3.5983,7.5547,8.7,9.8116,EGX70,,,2.52,4.65,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ARAB,0.241,Watch,No,Yes,No,Yes,52.16,0.641,0.0,0.2344,0.2337,0.2508,0.2589,0.267,EGX70,0.2374,USD-Comparison (fallback),0.232,0.265,,,No,,,,,,,,,,,,,,,,,
2026-08-18,COSG,1.82,Watch,Yes,Yes,No,Yes,64.73,0.915,0.51,1.765,1.6194,1.8418,1.91,2.19,EGX70,5.1501,USD-Comparison (fallback),1.6,1.78,,-0.0948,Yes,,,,,,,,,,,,,,,,,
2026-08-18,POUL,37.59,Buy,Yes,Yes,No,Yes,42.49,0.389,0.349,36.6681,36.5,40.026,40.4652,40.6333,EGX70,161.9831,Blended (Graham+PE),36.5,38.59,1.91,19.9634,No,,,,,,,,,,,,,,,,,
2026-08-18,PRCL,35.39,Watch,No,Yes,No,Yes,53.09,0.387,2.713,33.7072,31.6851,37.3616,37.4788,38.2267,EGX70,35.8339,USD-Comparison (fallback),34.35,37.8,,,No,,,,,,,,,,,,,,,,,
2026-08-18,ETRS,11.39,Watch,No,Yes,No,Yes,69.58,0.733,2.992,10.935,10.598,11.62,12.56,13.1807,EGX70,,,10.21,10.69,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,OBRI,34.1,Watch,No,Yes,No,No,52.74,2.576,3.612,33.63,33.3484,35.6032,35.6973,37.0467,EGX70,33.6127,USD-Comparison (fallback),33.63,36.7,21.9,1.557,Yes,,,,,,,,,,,,,,,,,
2026-08-18,NIPH,369.0,Watch,No,Yes,No,Yes,63.65,1.209,0.567,346.235,209.0,466.8827,527.2065,495.3555,EGX70,212.3436,Blended (Graham+PE),209.0,242.0,14.54,25.9336,Yes,,,,,,,,,,,,,,,,,
2026-08-18,SWDY,127.25,Watch,Yes,Yes,No,Yes,81.98,8.589,2.647,112.204,107.53,,,,EGX70,176.9579,Blended (Graham+PE),91.8,114.5,6.27,19.487,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ENGC,50.0,Watch,Yes,Yes,No,Yes,67.18,0.785,1.308,47.45,45.8121,52.529,57.9833,62.007,EGX70,112.9333,Blended (Graham+PE),40.11,44.89,4.12,12.44,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ZEOT,14.32,Watch,No,Yes,No,Yes,75.54,0.5,0.99,13.105,12.268,14.4006,16.3533,17.5942,EGX70,,,10.4,13.77,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,BIOC,495.0,Watch,Yes,Yes,No,Yes,71.34,1.156,1.156,341.0,333.5312,524.1933,660.3236,782.3052,EGX70,24682.7914,Blended (Graham+PE),70.0,74.2,0.13,3992.9812,Yes,,,,,,,,,,,,,,,,,
2026-08-18,IFAP,21.0,Watch,Yes,Yes,No,Yes,56.2,1.02,1.357,20.83,20.428,22.2233,22.4805,23.111,EGX70,21.2153,USD-Comparison (fallback),19.51,22.2,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ICFC,17.41,Buy,Yes,Yes,No,Yes,67.41,4.734,2.584,16.605,15.43,17.7158,17.9833,18.5098,EGX70,17.3357,USD-Comparison (fallback),15.43,16.96,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ISMA,35.97,Watch,No,Yes,No,Yes,78.53,0.405,1.202,32.2657,31.7632,36.1333,36.5492,42.2933,EGX70,,,26.54,36.45,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,LCSW,34.39,Watch,Yes,Yes,No,Yes,54.21,1.687,0.154,33.995,32.7118,36.5522,36.6972,38.3133,EGX70,62.6811,Blended (Graham+PE),30.2,37.0,10.05,3.2652,No,,,,,,,,,,,,,,,,,
2026-08-18,MPCO,2.27,Watch,No,Yes,No,Yes,70.39,2.635,0.0,2.06,1.82,2.2956,2.5267,2.705,EGX70,,,1.82,2.07,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ATQA,11.35,Watch,Yes,Yes,No,Yes,79.71,2.119,2.68,10.6725,9.73,11.358,11.74,12.1478,EGX70,11.2756,USD-Comparison (fallback),9.73,10.37,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MTIE,8.95,Watch,No,Yes,No,Yes,55.24,4.114,1.235,8.0781,7.533,9.1806,10.1919,10.9994,EGX70,5.3241,Blended (Graham+PE),9.3,9.6,19.44,0.4834,Yes,,,,,,,,,,,,,,,,,
2026-08-18,RACC,10.5,Watch,No,Yes,No,Yes,60.37,0.643,1.103,10.345,9.9157,10.5592,10.6503,10.7033,EGX70,10.2178,USD-Comparison (fallback),9.91,10.89,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,SKPC,16.8,Avoid,No,No,Yes,Yes,57.73,0.771,0.0,,,,,,EGX70,5.3968,Blended (Graham+PE),16.8,17.25,48.73,0.3449,Yes,,,,,,,,,,,,,,,,,
2026-08-18,SCEM,100.0,Buy,Yes,Yes,No,Yes,64.24,4.07,2.432,91.9434,82.5786,103.1667,106.9064,129.8767,EGX70,786.5855,Blended (Graham+PE),76.75,87.99,0.99,109.486,Yes,,,,,,,,,,,,,,,,,
2026-08-18,OCDI,33.48,Watch,No,Yes,No,Yes,67.21,0.968,0.346,31.585,26.2,36.1329,36.71,38.6677,EGX70,26.5367,Blended (Graham+PE),26.2,28.7,14.7,2.2777,Yes,,,,,,,,,,,,,,,,,
2026-08-18,SVCE,10.81,Watch,Yes,Yes,No,Yes,64.23,0.549,0.428,10.644,9.6683,11.373,11.4933,11.8177,EGX70,18.5347,Blended (Graham+PE),9.06,9.75,7.13,1.528,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MOED,0.733,Avoid,Yes,No,Yes,No,65.67,10.06,1.595,,,,,,EGX70,0.6939,USD-Comparison (fallback),0.675,0.721,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,RREI,4.94,Watch,No,Yes,No,Yes,65.77,2.4,0.0,4.619,4.41,5.1829,5.2367,5.2889,UNINDEX,,,3.72,4.98,,,No,,,,,,,,,,,,,,,,,
2026-08-18,ADIB,54.98,Watch,Yes,Yes,No,Yes,69.03,0.395,0.565,53.8484,49.0406,55.1533,56.5014,57.4567,EGX30,133.9024,Blended (Graham+PE),46.02,53.4,3.88,14.2704,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MFPC,39.46,Hold,Yes,Yes,No,No,59.32,0.934,0.421,38.43,36.6911,40.1457,40.4933,40.8831,EGX70,47.3871,Blended (Graham+PE),35.7739,41.7209,9.12,4.3507,Yes,,,,,,,,,,,,,,,,,
2026-08-18,NCCW,6.06,Buy,Yes,Yes,No,Yes,58.82,1.674,1.624,5.9508,5.82,6.2083,6.2624,6.5996,EGX70,6.4229,USD-Comparison (fallback),5.82,6.28,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EALR,417.1,Watch,No,Yes,No,Yes,60.01,4.859,15.874,415.59,366.1436,423.2347,426.6667,436.6533,UNINDEX,,,360.0,432.0,527.77,0.7903,Yes,,,,,,,,,,,,,,,,,
2026-08-18,AALR,339.1,Watch,No,Yes,No,Yes,67.88,4.273,8.989,301.0481,294.3914,342.1467,351.0245,429.3067,UNINDEX,,,200.0,317.99,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,KABO,9.14,Watch,No,Yes,No,Yes,65.59,3.884,2.712,8.7538,8.1434,9.2333,9.3782,9.395,EGX70,,,7.75,8.9,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MCRO,1.51,Watch,No,Yes,No,Yes,54.27,0.782,0.801,1.4236,1.32,1.5828,1.6234,1.66,EGX70,0.5364,Blended (Graham+PE),1.32,1.57,36.1,0.0421,No,,,,,,,,,,,,,,,,,
2026-08-18,GGCC,0.93,Watch,No,Yes,No,Yes,51.88,4.094,0.618,0.7338,0.5771,1.0187,1.0331,1.2073,UNINDEX,,,0.805,0.93,13.48,0.069,No,,,,,,,,,,,,,,,,,
2026-08-18,INEG,0.515,Avoid,Yes,No,Yes,Yes,53.87,0.57,0.149,,,,,,UNINDEX,0.5445,USD-Comparison (fallback),0.51,0.53,,,No,,,,,,,,,,,,,,,,,
2026-08-18,CPCI,535.0,Watch,No,Yes,No,Yes,66.0,0.403,0.546,522.015,440.01,569.1731,574.9967,693.9967,UNINDEX,,,440.01,520.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,AXPH,1350.0,Watch,No,Yes,No,Yes,67.01,0.56,0.306,1300.9302,1213.5929,1371.9165,1383.0196,1468.5167,UNINDEX,,,1122.0,1439.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MBSC,363.86,Watch,Yes,Yes,No,Yes,68.98,2.871,0.47,336.274,328.9603,404.2973,438.309,420.3509,UNINDEX,684.4791,Blended (Graham+PE),249.1856,249.0,4.75,83.2418,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MILS,229.62,Watch,No,Yes,No,Yes,69.9,13.746,0.05,197.3803,180.4874,259.4933,342.0833,397.3598,UNINDEX,,,127.01,197.49,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ZMID,7.43,Watch,No,Yes,No,Yes,54.62,0.639,0.142,7.42,7.2847,7.6476,7.8167,7.8339,EGX70,6.3687,Blended (Graham+PE),7.06,7.79,12.58,0.5968,No,,,,,,,,,,,,,,,,,
2026-08-18,AMIA,16.13,Watch,No,Yes,No,Yes,84.01,2.826,11.733,13.6527,10.6928,16.3367,17.6787,16.9701,EGX70,,,8.74,13.5,17.98,0.8969,Yes,,,,,,,,,,,,,,,,,
2026-08-18,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.4558,5.42,5.69,5.7031,5.7669,UNINDEX,5.5613,USD-Comparison (fallback),,5.56,,-0.0875,No,,,,,,,,,,,,,,,,,
2026-08-18,MPCI,379.9,Watch,No,Yes,No,Yes,70.99,1.139,0.587,348.85,251.78,398.9,415.1543,440.4825,EGX70,,,204.36,339.0,16.68,22.7816,Yes,,,,,,,,,,,,,,,,,
2026-08-18,TALM,19.88,Watch,No,Yes,No,Yes,72.54,1.795,1.575,18.7031,15.8573,20.1064,20.8281,21.7567,EGX70,18.075,Blended (Graham+PE),15.65,19.59,9.64,2.0719,Yes,,,,,,,,,,,,,,,,,
2026-08-18,LUTS,1.424,Watch,No,Yes,No,Yes,91.37,6.055,6.677,0.982,0.8772,,,,UNINDEX,,,0.687,0.793,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,INFI,156.51,Watch,No,Yes,No,Yes,67.97,1.601,1.911,149.25,114.25,181.8913,198.212,189.5947,UNINDEX,,,114.25,111.0,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EPCO,12.26,Watch,No,Yes,No,Yes,64.87,1.442,0.416,11.685,11.0728,12.7073,13.44,16.61,UNINDEX,,,10.32,12.25,,,Yes,,,,,,,,,,,,,,,,,
2026-08-18,EGAS,58.85,Watch,Yes,Yes,No,Yes,61.15,0.821,0.203,58.4288,50.4575,63.6595,64.6233,66.9896,EGX33,62.6635,Blended (Graham+PE),50.0,67.7,11.54,5.1636,No,,,,,,,,,,,,,,,,,
2026-08-18,MASR,7.6,Watch,Yes,Yes,No,Yes,43.02,1.324,0.964,7.4249,7.31,8.3951,8.58,8.6949,EGX33,25.0225,Blended (Graham+PE),6.71,8.51,2.97,2.6076,No,,,,,,,,,,,,,,,,,
2026-08-18,OLFI,24.53,Watch,Yes,Yes,No,Yes,55.25,0.712,0.476,24.385,23.7043,24.9167,25.9197,26.9567,EGX33,36.3971,Blended (Graham+PE),22.25,26.52,5.53,4.5192,Yes,,,,,,,,,,,,,,,,,
2026-08-18,ORHD,41.2,Watch,Yes,Yes,No,Yes,52.12,1.356,0.365,41.0967,40.0574,41.2639,42.4633,43.8263,EGX30,123.298,Blended (Graham+PE),38.4,44.0,2.94,14.5101,No,,,,,,,,,,,,,,,,,
2026-08-18,COPR,0.521,Watch,Yes,Yes,No,Yes,81.12,15.861,0.296,0.446,0.3991,0.5377,0.5835,0.5593,UNINDEX,0.4483,USD-Comparison (fallback),0.353,0.426,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,AMOC,11.34,Watch,Yes,Yes,No,Yes,75.44,2.031,1.83,10.15,9.6143,11.6894,12.4591,12.0526,EGX30,14.7093,Blended (Graham+PE),8.24,9.77,7.83,1.5139,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ARCC,73.0,Watch,Yes,Yes,No,Yes,68.65,0.742,0.0,72.96,55.4,80.789,84.7035,82.6366,EGX30,502.9325,Blended (Graham+PE),55.4,58.5,1.0,73.38,Yes,,,,,,,,,,,,,,,,,
2026-08-19,EFID,32.37,Watch,No,Yes,No,Yes,61.81,0.584,0.0,30.79,29.7205,35.2294,37.4491,36.2771,EGX30,25.1995,Blended (Graham+PE),27.49,28.99,11.77,2.778,Yes,,,,,,,,,,,,,,,,,
2026-08-19,EFIH,24.19,Watch,No,Yes,No,Yes,56.2,1.45,0.621,23.9126,23.27,24.3367,24.6061,25.205,EGX30,8.1714,Blended (Graham+PE),23.27,25.0,31.84,0.7727,Yes,,,,,,,,,,,,,,,,,
2026-08-19,EGAL,331.5,Watch,Yes,Yes,No,Yes,61.45,0.507,0.0,326.1865,319.0262,349.561,355.5967,366.8314,EGX30,702.6744,Blended (Graham+PE),294.5,344.99,3.96,86.3878,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ISPH,13.0,Watch,Yes,Yes,No,Yes,52.28,0.756,0.214,12.235,11.4351,14.9034,16.2376,15.5331,EGX30,29.2,Blended (Graham+PE),11.3,13.5589,3.67,3.5987,No,,,,,,,,,,,,,,,,,
2026-08-19,JUFO,26.86,Watch,No,Yes,No,Yes,62.53,0.831,0.489,26.51,23.9828,29.1253,29.171,30.1875,EGX30,22.7973,Blended (Graham+PE),26.51,27.6942,12.39,2.1912,Yes,,,,,,,,,,,,,,,,,
2026-08-19,MCQE,223.99,Watch,Yes,Yes,No,Yes,58.6,1.865,1.076,189.2348,188.01,232.4767,260.324,287.4801,EGX30,2022.8821,Blended (Graham+PE),188.01,195.0,0.74,298.7374,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ORAS,750.0,Watch,Yes,Yes,No,Yes,56.62,,,740.745,706.8631,761.4,773.4501,814.4,EGX30,107.1044,Blended (Graham+PE),,,5.19,13.68,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ORWE,25.39,Watch,Yes,Yes,No,Yes,56.28,0.82,0.433,24.915,23.1416,27.9225,29.4262,28.6323,EGX30,41.5703,Blended (Graham+PE),22.65,23.47,8.31,3.1051,Yes,,,,,,,,,,,,,,,,,
2026-08-19,PHDC,15.3,Watch,Yes,Yes,No,Yes,53.69,0.824,0.654,15.26,14.6323,15.3884,15.7933,15.8757,EGX30,39.0446,Blended (Graham+PE),14.58,15.73,3.52,4.372,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ETEL,115.5,Buy,Yes,Yes,No,Yes,61.74,1.283,2.201,110.9276,108.4984,117.1867,119.4185,133.1667,EGX30,423.4904,Blended (Graham+PE),93.01,114.87,2.24,53.1136,Yes,,,,,,,,,,,,,,,,,
2026-08-19,RMDA,6.06,Watch,No,Yes,No,Yes,54.13,0.475,0.245,5.3918,5.0119,7.0964,7.9487,7.4987,EGX30,3.8092,Blended (Graham+PE),4.94,7.39,16.36,0.379,No,,,,,,,,,,,,,,,,,
2026-08-19,AMER,6.05,Watch,No,Yes,No,Yes,60.76,0.612,0.088,5.79,3.778,6.3,7.556,8.7,EGX70,,,2.52,4.65,,,No,,,,,,,,,,,,,,,,,
2026-08-19,ARAB,0.236,Watch,No,Yes,No,Yes,47.19,0.645,0.311,0.232,0.2131,0.2508,0.2589,0.267,EGX70,0.2376,USD-Comparison (fallback),0.232,0.256,,,No,,,,,,,,,,,,,,,,,
2026-08-19,COSG,1.79,Buy,Yes,Yes,No,Yes,59.91,0.561,1.711,1.7671,1.6256,1.803,1.8493,1.91,EGX70,5.0749,USD-Comparison (fallback),1.6,1.78,,-0.0948,Yes,,,,,,,,,,,,,,,,,
2026-08-19,POUL,37.0,Buy,Yes,Yes,No,Yes,38.84,0.466,0.064,36.6681,36.5,40.0583,40.4652,40.6333,EGX70,160.0964,Blended (Graham+PE),36.5,38.59,1.91,19.6961,No,,,,,,,,,,,,,,,,,
2026-08-19,PRCL,33.39,Watch,Yes,Yes,No,Yes,45.69,0.254,0.237,32.8928,31.6851,37.3616,37.5844,38.2267,EGX70,35.4613,USD-Comparison (fallback),34.35,37.8,,,No,,,,,,,,,,,,,,,,,
2026-08-19,ETRS,11.0,Watch,No,Yes,No,Yes,55.94,0.628,1.043,10.935,10.7254,11.0391,11.15,11.2609,EGX70,,,10.21,11.4058,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,OBRI,32.35,Hold,No,Yes,No,No,42.06,1.022,1.567,31.9109,30.992,33.4241,35.295,35.6516,EGX70,33.6644,USD-Comparison (fallback),33.63,36.7,20.78,1.557,Yes,,,,,,,,,,,,,,,,,
2026-08-19,NIPH,340.02,Watch,No,Yes,No,Yes,57.1,1.988,0.093,328.7425,209.0,365.95,468.8481,522.3684,EGX70,208.4317,Blended (Graham+PE),209.0,242.0,14.54,25.3826,No,,,,,,,,,,,,,,,,,
2026-08-19,SWDY,118.11,Buy,Yes,Yes,No,Yes,65.61,2.707,6.073,112.6715,112.291,126.0528,132.7435,129.2108,EGX70,183.1175,Blended (Graham+PE),91.8,114.5,6.27,20.3056,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ENGC,45.0,Watch,Yes,Yes,No,Yes,49.62,1.008,0.18,39.2027,37.5458,45.3367,46.1258,49.4033,EGX70,110.7325,Blended (Graham+PE),40.11,44.89,4.12,12.1484,No,,,,,,,,,,,,,,,,,
2026-08-19,ZEOT,13.77,Watch,No,Yes,No,Yes,64.88,0.309,0.762,13.215,12.4313,14.1733,14.4794,16.3533,EGX70,,,10.4,13.77,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,BIOC,473.0,Watch,Yes,Yes,No,Yes,67.44,1.32,0.054,344.55,125.9867,524.1933,663.1253,784.8211,EGX70,23544.8343,Blended (Graham+PE),70.0,74.2,0.13,3806.1815,Yes,,,,,,,,,,,,,,,,,
2026-08-19,IFAP,20.74,Watch,Yes,Yes,No,Yes,52.27,7.687,1.241,20.51,19.51,20.9033,22.2233,22.451,EGX70,21.2094,USD-Comparison (fallback),19.51,22.2,,,No,,,,,,,,,,,,,,,,,
2026-08-19,ICFC,19.2,Watch,Yes,Yes,No,Yes,78.54,11.345,3.597,17.485,15.43,,,,EGX70,18.1689,USD-Comparison (fallback),15.43,15.78,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ISMA,35.64,Watch,No,Yes,No,Yes,75.11,0.837,1.448,32.6344,31.9686,36.1333,36.7302,42.2933,EGX70,,,26.54,36.45,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,LCSW,33.6,Watch,Yes,Yes,No,Yes,50.86,1.101,1.49,32.5906,31.834,36.5522,36.6784,38.3133,EGX70,43.498,Blended (Graham+PE),30.2,37.0,10.05,3.4234,No,,,,,,,,,,,,,,,,,
2026-08-19,MPCO,2.19,Watch,No,Yes,No,Yes,62.25,2.189,4.944,2.11,1.82,2.2267,2.3095,2.5267,EGX70,,,1.82,2.07,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,ATQA,11.04,Buy,Yes,Yes,No,Yes,67.85,3.315,6.176,10.7998,9.73,11.4296,11.74,12.0991,EGX70,11.8044,USD-Comparison (fallback),9.73,10.37,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,MTIE,8.52,Watch,No,Yes,No,Yes,47.6,2.235,0.124,7.533,7.4694,9.1806,10.1817,11.1935,EGX70,5.1266,Blended (Graham+PE),8.75,9.15,19.44,0.4603,No,,,,,,,,,,,,,,,,,
2026-08-19,RACC,10.22,Watch,No,Yes,No,Yes,50.43,0.873,1.155,10.0468,9.9736,10.5575,10.6503,10.7033,EGX70,10.218,USD-Comparison (fallback),9.91,10.89,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,SKPC,17.7,Avoid,No,No,Yes,Yes,68.43,7.336,0.0,,,,,,EGX70,5.3946,Blended (Graham+PE),16.8,17.25,48.73,0.3447,Yes,,,,,,,,,,,,,,,,,
2026-08-19,SCEM,99.89,Watch,Yes,Yes,No,Yes,64.12,2.163,0.372,92.6775,83.7955,103.1667,108.3251,129.8767,EGX70,733.7138,Blended (Graham+PE),76.75,87.99,0.99,101.4793,Yes,,,,,,,,,,,,,,,,,
2026-08-19,OCDI,32.08,Watch,No,Yes,No,Yes,58.58,0.838,0.368,31.585,26.6,36.1981,36.71,38.6677,EGX70,26.5367,Blended (Graham+PE),26.6,28.7,14.7,2.2777,Yes,,,,,,,,,,,,,,,,,
2026-08-19,SVCE,10.55,Watch,Yes,Yes,No,Yes,59.52,0.596,0.03,9.7956,9.06,11.453,11.4933,12.1418,EGX70,18.4203,Blended (Graham+PE),9.06,9.75,7.13,1.5154,Yes,,,,,,,,,,,,,,,,,
2026-08-19,MOED,0.762,Avoid,No,No,Yes,No,72.52,14.516,14.571,,,,,,EGX70,0.7242,USD-Comparison (fallback),0.675,0.738,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,RREI,4.58,Watch,No,Yes,No,Yes,54.68,4.005,3.295,4.4206,3.9531,4.9278,5.1329,5.2367,UNINDEX,,,3.72,4.98,,,No,,,,,,,,,,,,,,,,,
2026-08-19,ADIB,53.86,Watch,Yes,Yes,No,Yes,60.67,0.388,0.486,52.767,49.5762,54.8285,55.1533,56.4118,EGX30,133.07,Blended (Graham+PE),46.02,53.4,3.88,14.1622,No,,,,,,,,,,,,,,,,,
2026-08-19,MFPC,39.3,Hold,Yes,Yes,No,No,58.07,1.481,0.337,38.43,37.075,40.3274,40.4933,40.8298,EGX70,47.1648,Blended (Graham+PE),35.7739,41.7209,9.12,4.3244,Yes,,,,,,,,,,,,,,,,,
2026-08-19,NCCW,5.84,Buy,Yes,Yes,No,Yes,53.48,1.716,0.146,5.82,5.204,6.0126,6.2083,6.2624,EGX70,6.2784,USD-Comparison (fallback),5.82,6.28,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,EALR,406.45,Watch,No,Yes,No,Yes,56.35,2.061,0.928,403.9243,368.2443,423.2347,428.8101,436.6533,UNINDEX,,,360.0,425.0,514.3,0.7903,Yes,,,,,,,,,,,,,,,,,
2026-08-19,AALR,330.24,Watch,No,Yes,No,Yes,64.53,1.233,1.051,303.1165,297.6157,342.1467,355.3013,429.3067,UNINDEX,,,200.0,317.99,,,Yes,,,,,,,,,,,,,,,,,
2026-08-19,KABO,9.05,Watch,No,Yes,No,Yes,63.53,1.178,0.232,8.7749,8.2458,9.2333,9.3782,9.4462,EGX70,,,7.75,8.9,,,Yes,,,,,,,,,,,,,,,,,
